,nome,slug,apelido,foto,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,clube.id.full.name,A,CA,FC,FD,FF,FS,FT,G,I,PE,RB,SG,CV,DD,GS,PP,GC,DP
448,AndrÇ Soares Jardine,andre-jardine,AndrÇ Jardine,https://s.glbimg.com/es/sde/f/2018/11/12/193a1e51aca505ae0456c00be8c3902e_FORMATO.png,88898,38,SAO,6,7,0.62,10.29,#CAMPO!,2.72,SÑo Paulo,,,,,,,,,,,,,,,,,,
449,Gabriel Vin°cius Menino,gabriel-menino,Gabriel Menino,https://s.glbimg.com/es/sde/f/2018/11/30/6f41adf35ac30a094a05a1f8ed71ffc2_FORMATO.png,103767,38,PAL,4,6,0,1.0,0,0,Palmeiras,,,,,,,,,,,,,,,,,,
450,Santiago TrÇllez Vivero,trellez,TrÇllez,https://s.glbimg.com/es/sde/f/2018/08/22/915c56c34a9df8f498cac86eb7ef2f2e_FORMATO.png,87679,38,SAO,5,6,0,5.39,0,1.64,SÑo Paulo,,1.0,31.0,6.0,4.0,13.0,2.0,4.0,3.0,10.0,2.0,,,,,,,
451,Bruno Bispo dos Anjos,bruno-bispo,Bruno Bispo,https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png,91359,38,VIT,3,7,#CAMPO!,3.84,#CAMPO!,2.78,Vit¢ria,,2.0,10.0,,,1.0,,,,10.0,9.0,4.0,,,,,,
452,Everton Morelli Casimiro,morelli,Morelli,,103772,38,AME,4,6,0,1.0,0,0,AmÇrica-MG,,,,,,,,,,,,,,,,,,
453,Luan Polli Gomes,luan-polli,Luan Polli ,https://s.glbimg.com/es/sde/f/2018/08/10/1306038e63aa5d939fba83b224eb91e1_FORMATO.png,88916,38,SPO,1,6,0,2.0,0,0,Sport,,,,,,,,,,,,,,,,,,
454,Juliano Silva Almeida,juliano,Juliano,https://s.glbimg.com/es/sde/f/2018/09/21/5bd2b1fee0796f7b54fa8e4f82276631_FORMATO.png,87696,38,SAN,4,6,0,2.0,0,0,Santos,,,,,,,,,,,,,,,,,,
455,Antìnio Francisco Moura Neto,neto-moura,Neto Moura,https://s.glbimg.com/es/sde/f/2018/05/24/af017e13e350ed632a40f953f3dd8d53_FORMATO.png,87742,38,SPO,4,2,5,4.85,0.68,2.14,Sport,,3.0,12.0,7.0,5.0,14.0,,,,14.0,25.0,,,,,,,
456,Leonardo Felipe Valencia Rossel,leonardo-valencia,Leonardo Valencia,https://s.glbimg.com/es/sde/f/2018/05/17/fdfb5b9c1f58d363c8597c844f7302ba_FORMATO.png,91508,38,BOT,4,3,0,9.23,0,4.39,Botafogo,6.0,3.0,26.0,24.0,29.0,42.0,1.0,3.0,2.0,82.0,22.0,,,,,,,
457,Fabricio do Nascimento Biato,fabricio,Fabr°cio,https://s.glbimg.com/es/sde/f/2018/11/30/09f85c2c1fe3a2f2b6838539c51afd95_FORMATO.png,103765,38,PAL,5,6,0,1.0,0,0,Palmeiras,,,,,,,,,,,,,,,,,,
458,Lucas Luan Martins Pinto,lucas-luan,Lucas Luan,,103773,38,AME,2,6,0,1.0,0,0,AmÇrica-MG,,,,,,,,,,,,,,,,,,
459,Gustavo Bonatto Barreto,barreto,Barreto,https://s.glbimg.com/es/sde/f/2018/08/01/eb32b1122051c363c367c115b252a941_FORMATO.png,89224,38,CHA,4,6,0,1.16,0,1.03,Chapecoense,,2.0,8.0,,1.0,9.0,,,,10.0,14.0,,1.0,,,,,
460,Robert Abel Arboleda Escobar,arboleda,Arboleda,https://s.glbimg.com/es/sde/f/2018/08/21/55c29ae10f4820c62eed75c6e8d1392f_FORMATO.png,91573,38,SAO,3,7,#CAMPO!,8.98,#CAMPO!,3.9,SÑo Paulo,2.0,7.0,31.0,5.0,11.0,27.0,,,5.0,41.0,39.0,9.0,,,,,,
461,Alejandro Santana Viniegra,alejandro,Alejandro,,103776,38,CRU,5,6,0,0.77,#CAMPO!,0,Cruzeiro,,,,,,,,,,,,,,,,,,
462,ènderson Balbino Assis,balbino,Balbino,https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png,89227,38,GRE,4,6,0,2.0,0,0,Gràmio,,,,,,,,,,,,,,,,,,
463,M†rcio Adriano Corràa da Silva Filho,marcio,M†rcio,,103774,38,AME,4,6,0,1.0,0,0,AmÇrica-MG,,,,,,,,,,,,,,,,,,
464,Ronielson da Silva Barbosa,rony,Rony,https://s.glbimg.com/es/sde/f/2018/09/03/554ff3fc561a0061ae57afba756706f4_FORMATO.png,91607,38,ATL,5,7,8.6,9.51,1.15,3.98,AtlÇtico-PR,1.0,1.0,16.0,8.0,8.0,22.0,,3.0,6.0,11.0,14.0,,1.0,,,,,
465,Jean Carlos de Souza Irmer,jean,Jean,https://s.glbimg.com/es/sde/f/2018/04/14/41df144dd9a7bef47baff80aaa56b97c_FORMATO.png,89150,38,BOT,4,5,0,3.54,0,3.43,Botafogo,2.0,4.0,33.0,,4.0,19.0,,1.0,,19.0,34.0,,,,,,,
466,Giorgian Daniel de Arrascaeta Benedetti,arrascaeta,Arrascaeta,https://s.glbimg.com/es/sde/f/2018/07/01/4bacaa8c6112be8345d4e81006963e37_FORMATO.png,87863,38,CRU,4,6,0,15.99,0,7.08,Cruzeiro,6.0,4.0,22.0,14.0,21.0,45.0,1.0,6.0,2.0,53.0,27.0,,,,,,,
467,Igor Aquino da Silva,igor,Igor,https://s.glbimg.com/es/sde/f/2018/03/21/95c075f33312c6b483847dc688deac80_FORMATO.png,91639,38,PAR,2,7,#CAMPO!,2.7,#CAMPO!,1.54,Paran†,,7.0,24.0,1.0,10.0,9.0,,,4.0,52.0,38.0,2.0,,,,,,
468,Yago Felipe da Costa Rocha,yago,Yago,https://s.glbimg.com/es/sde/f/2018/03/21/54d2ff44a32a66affd7636aa9f2ae99f_FORMATO.png,87747,38,VIT,4,7,8.9,9.78,1.3,2.91,Vit¢ria,2.0,4.0,23.0,8.0,20.0,57.0,1.0,2.0,1.0,52.0,24.0,,1.0,,,,,
469,J£nior Nazareno Sornoza Moreira,sornoza,Sornoza,https://s.glbimg.com/es/sde/f/2018/05/18/a4885adc809e017894786b603d5a5d6b_FORMATO.png,87877,38,FLU,4,6,0,7.24,0,1.89,Fluminense,1.0,6.0,16.0,16.0,23.0,18.0,1.0,1.0,,71.0,26.0,,1.0,,,,,
470,Adryelson Shawann Lima Silva,adryelson,Adryelson,https://s.glbimg.com/es/sde/f/2018/05/24/8993667474efcafb24e0734c9b403ebe_FORMATO.png,91664,38,SPO,3,7,2,3.31,#CAMPO!,3.48,Sport,,2.0,8.0,,5.0,7.0,,1.0,,9.0,9.0,4.0,,,,,,
471,JosÇ Rodrigo Andrade Ramos,rodrigo-andrade,Rodrigo Andrade,https://s.glbimg.com/es/sde/f/2018/03/21/baa60af023a4a5978254d14457ae5de5_FORMATO.png,89646,38,VIT,4,6,0,0.82,0,0.62,Vit¢ria,,6.0,28.0,4.0,6.0,17.0,,,,48.0,24.0,,,,,,,
472,Felipe Augusto Ferreira Batista,felipe-augusto,Felipe Augusto,https://s.glbimg.com/es/sde/f/2018/03/21/995978419e90d2d7e0b7b0f9ddb1960b_FORMATO.png,89370,38,PAR,5,2,0.5,2.92,0.06,0.1,Paran†,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
473,Saulo Ferreira Silva Nascimento,saulo,Saulo,https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png,89492,38,BOT,1,6,0,2.17,0,2.69,Botafogo,,1.0,,,,4.0,,,,8.0,,4.0,,23.0,24.0,,,1.0
474,Lu°s Carlos Rocha da Silva,pilar,Pilar,https://s.glbimg.com/es/sde/f/2018/07/19/0ba295598199da7f2a0b6f02d774acda_FORMATO.png,91649,38,AME,5,6,0,2.0,0,0,AmÇrica-MG,,,,,,,,,,,,,,,,,,
475,Nickson Gabriel Reis Silva,nickson,Nickson,https://s.glbimg.com/es/sde/f/2018/03/21/adcd09b9b136e70edcb95ab81951f55b_FORMATO.png,89676,38,VIT,4,6,0.5,1.55,0.02,0.72,Vit¢ria,,,,,,3.0,,,,3.0,2.0,,,,,,,
476,Rafael dos Santos da Silva,rafinha,Rafinha,https://s.glbimg.com/es/sde/f/2018/03/15/c4478d4a2dd3cddeff0ae2f6e49a1d61_FORMATO.png,91644,38,CEA,4,6,0,3.0,0,0,Cear†,,,,,,,,,,,,,,,,,,
477,Igor Rabello da Costa,igor-rabello,Igor Rabello,https://s.glbimg.com/es/sde/f/2018/05/17/abf9ba69358d2452db077b1bf905fa24_FORMATO.png,89493,38,BOT,3,7,5.2,11.25,0.47,3.5,Botafogo,,4.0,29.0,3.0,13.0,29.0,1.0,2.0,6.0,73.0,56.0,10.0,,,,,1.0,
478, JoÑo Pedro Heinen Silva,joao-pedro,JoÑo Pedro,https://s.glbimg.com/es/sde/f/2018/05/09/1be6fbe0e1aa54c749ed58a1213eff8b_FORMATO.png,91687,38,BOT,4,6,0,1.38,0,#CAMPO!,Botafogo,,,5.0,1.0,,3.0,,,2.0,8.0,2.0,,,,,,,
479,Leandro Henrique do Nascimento,leandrinho,Leandrinho,https://s.glbimg.com/es/sde/f/2018/07/16/427506f9f329b3a83b0695351930c35f_FORMATO.png,91702,38,ATL,5,6,0,2.29,0,1.03,AtlÇtico-MG,,,,1.0,1.0,4.0,,,,3.0,,,,,,,,
480,Rodolfo JosÇ da Silva Bardella,rodolfo,Rodolfo ,https://s.glbimg.com/es/sde/f/2018/07/07/97e8214fa02bce9d631f1fa7e0c70734_FORMATO.png,90264,38,PAR,5,6,0,4.9,0,1.78,Paran†,,1.0,11.0,4.0,7.0,14.0,,1.0,3.0,16.0,3.0,,,,,,,
481,David Correa da Fonseca,david,David,https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png,90309,38,CRU,5,7,1.6,3.47,0.21,1.15,Cruzeiro,1.0,1.0,16.0,5.0,9.0,23.0,,1.0,16.0,32.0,7.0,,,,,,,
482,Lincoln Henrique Oliveira dos Santos,lincoln,Lincoln,https://s.glbimg.com/es/sde/f/2018/09/11/1392e2ab47f6dfd6c05fb4ef7252b611_FORMATO.png,90303,38,AME,4,6,1.5,3.18,#CAMPO!,1.3,AmÇrica-MG,,,,,,5.0,,,,1.0,2.0,,,,,,,
483,Ca°que Franáa Godoy,caique-franca,Ca°que Franáa,https://s.glbimg.com/es/sde/f/2018/03/19/930bb1645127cc2974dd8b133682b00a_FORMATO.png,91808,38,COR,1,6,0,2.0,0,0,Corinthians,,,,,,,,,,,,,,,,,,
484,Bruno Henrique Pinto,bruno-henrique,Bruno Henrique,https://s.glbimg.com/es/sde/f/2018/07/16/81051a7f9755f0cb82bad01aee38823b_FORMATO.png,90285,38,SAN,5,6,0,9.28,0,1.81,Santos,3.0,6.0,50.0,7.0,18.0,44.0,1.0,1.0,4.0,39.0,21.0,,,,,,1.0,
485,Marlos Moreno Dur†n,marlos,Marlos,https://s.glbimg.com/es/sde/f/2018/05/04/71ca6ff6a0b867666327cb4eaa2cf01a_FORMATO.png,89827,38,FLA,5,6,0,4.23,0,2.02,Flamengo,1.0,3.0,13.0,7.0,8.0,23.0,,1.0,4.0,11.0,14.0,,,,,,,
486,CÇsar Marcelo Meli,marcelo-meli,Marcelo Meli,https://s.glbimg.com/es/sde/f/2018/07/07/79d706cf00a68b31bd17a8ddd07eeb1d_FORMATO.png,89838,38,VIT,4,6,0,4.17,0,#CAMPO!,Vit¢ria,,3.0,14.0,2.0,2.0,9.0,,,,11.0,5.0,,,,,,,
487,Giovanny Bariani Marques,giovanny,Giovanny ,https://s.glbimg.com/es/sde/f/2018/03/01/72a50af56d0244ff54802620b95b68a1_FORMATO.png,92085,38,ATL,5,6,0,4.0,0,0,AtlÇtico-PR,,,,,,,,,,,,,,,,,,
488,Marlon Rodrigues Xavier,marlon,Marlon,https://s.glbimg.com/es/sde/f/2018/05/18/957dc9c05196688e737761b957122b5e_FORMATO.png,91706,38,FLU,2,7,12.5,5.72,2.14,2.04,Fluminense,1.0,5.0,17.0,2.0,5.0,6.0,,,1.0,48.0,19.0,3.0,,,,,,
489,JosÇ Ivaldo Almeida Silva,ze-ivaldo,ZÇ Ivaldo,https://s.glbimg.com/es/sde/f/2018/03/01/b984cfe3c5aef05cca4e8856a06ad317_FORMATO.png,91866,38,ATL,3,7,-2,3.15,#CAMPO!,2.36,AtlÇtico-PR,,5.0,26.0,2.0,4.0,7.0,,1.0,1.0,28.0,15.0,7.0,,,,,,
490,Leandro Alves de Carvalho,leandrinho,Leandrinho,https://s.glbimg.com/es/sde/f/2018/05/17/c707585981fdbf1f96e400538881eded_FORMATO.png,89885,38,BOT,4,6,#CAMPO!,2.22,#CAMPO!,#CAMPO!,Botafogo,,,1.0,,,1.0,,,,2.0,,,,,,,,
491,Wesley NatÑ Wachholz,wesley-nata,Wesley NatÑ,https://s.glbimg.com/es/sde/f/2017/05/12/fce48bd03ed5fc3766df076094758576_FORMATO.png,91743,38,CHA,5,6,0,1.5,0,#CAMPO!,Chapecoense,,,2.0,,,,,,,2.0,1.0,,,,,,,
492,Douglas Moreira Fagundes,dodi,Dodi,https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png,89883,38,FLU,4,6,-1,2.68,#CAMPO!,1.66,Fluminense,,4.0,19.0,2.0,5.0,10.0,,,,10.0,25.0,,,,,,,
493,Christian S†vio Machado,christian,Christian,https://s.glbimg.com/es/sde/f/2018/05/07/d01cfe5d2a8f27f7a2d70e9fdb8ea900_FORMATO.png,91928,38,AME,4,6,0,8.46,0,3.68,AmÇrica-MG,,1.0,8.0,2.0,7.0,15.0,1.0,1.0,1.0,19.0,15.0,,,,,,,
494,Paulo Victor da Silva,paulinho,Paulinho,https://s.glbimg.com/es/sde/f/2018/08/03/c2091fb8bfdc8a7323f23bbc3f328093_FORMATO.png,91626,38,BAH,2,6,0,4.13,0,3.91,Bahia,,,5.0,3.0,1.0,4.0,,,1.0,10.0,8.0,3.0,,,,,,
495,Raphael Cavalcante Veiga,raphael-veiga,Raphael Veiga,https://s.glbimg.com/es/sde/f/2018/05/08/0d3ebad476e49da96d45503920efe53f_FORMATO.png,94509,38,ATL,4,6,0,7.58,0,3.47,AtlÇtico-PR,6.0,7.0,32.0,16.0,19.0,30.0,1.0,6.0,3.0,55.0,12.0,,,,,,,
496,Everson Bispo Pereira,everson,Everson,https://s.glbimg.com/es/sde/f/2018/03/02/0d1f27696ffa839add050783ad3a4202_FORMATO.png,91929,38,BAH,3,6,0,2.88,0,2.13,Bahia,1.0,2.0,8.0,,2.0,6.0,1.0,,1.0,18.0,7.0,2.0,,,,,,
497,Bruno de Jesus Pacheco,bruno-pacheco,Bruno Pacheco,https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png,90061,38,CHA,2,7,13.4,9.03,1.12,4.06,Chapecoense,1.0,9.0,45.0,1.0,4.0,58.0,,,,58.0,62.0,9.0,,,,,,
498,Diego Ferreira Matheus,diego-ferreira,Diego Ferreira,https://s.glbimg.com/es/sde/f/2018/03/01/5e300b254076f90bc73404c25d77cce8_FORMATO.png,91783,38,ATL,2,7,1.9,3.25,0.52,3.42,AtlÇtico-PR,1.0,,15.0,1.0,1.0,13.0,,,1.0,22.0,9.0,3.0,,,,,,
499,MoisÇs Roberto Barbosa,moises,MoisÇs,https://s.glbimg.com/es/sde/f/2018/03/20/54a51f5d3bd850ab8a76126ee75399ed_FORMATO.png,90444,38,BOT,2,7,6.4,8.77,#CAMPO!,4.25,Botafogo,2.0,2.0,49.0,7.0,7.0,31.0,,,1.0,62.0,62.0,7.0,1.0,,,,,
500,Yuri Oliveira Lima,yuri,Yuri,https://s.glbimg.com/es/sde/f/2018/05/23/856314c68a6f7eba3ca8d400d6ad5828_FORMATO.png,90569,38,SAN,4,6,0.5,2.52,0.6,#CAMPO!,Santos,,4.0,15.0,,4.0,1.0,,,,14.0,3.0,,,,,,,
501,Alex Sandro dos Santos Apolinario,alex,Alex,https://s.glbimg.com/es/sde/f/2018/05/08/b753c70507d39b4bd30ac8bc987d2fd6_FORMATO.png,90535,38,ATL,4,6,0,1.0,0,0,AtlÇtico-PR,,,,,,,,,,,,,,,,,,
502,JosÇ Carlos Ferreira J£nior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2018/05/17/08bd6f4ff4e0bcf9dfe9b3dc010c2bb3_FORMATO.png,92182,38,ATL,3,6,0,4.07,0,0.65,AtlÇtico-MG,,,5.0,,,3.0,,,,8.0,4.0,,,,,,,
503,Guillermo Rafael de Amores Ravelo,de-amores,De Amores,https://s.glbimg.com/es/sde/f/2018/05/18/bc46249219619faa719a9038f26a18fb_FORMATO.png,92197,38,FLU,1,5,0,3.0,0,0,Fluminense,,,,,,,,,,,,,,,,,,
504,Andrigo Oliveira de Araujo,andrigo,Andrigo,https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png,89930,38,SPO,4,7,0.5,4.11,#CAMPO!,1,Sport,,2.0,17.0,6.0,6.0,9.0,,,2.0,33.0,16.0,,,,,,,
505,Luis Henrique Farinhas Taffner,luis-henrique,Luis Henrique,https://s.glbimg.com/es/sde/f/2018/04/27/3c92f48086c4a177bd2fdf990769ca32_FORMATO.png,92128,38,GRE,5,6,0,2.0,0,0,Gràmio,,,,,,,,,,,,,,,,,,
506,Diogo Vitor da Cruz,diogo-vitor,Diogo Vitor,https://s.glbimg.com/es/sde/f/2018/05/23/764d925f9e1e8276fff1e15ec295a7ce_FORMATO.png,92094,38,SAN,5,3,0,2.0,0,0,Santos,,,,,,,,,,,,,,,,,,
507,Arthur Mendonáa Cabral,arthur,Arthur,https://s.glbimg.com/es/sde/f/2018/05/25/020b028810656cb9f99f810d14b34d24_FORMATO.png,92171,38,CEA,5,7,#CAMPO!,4.38,#CAMPO!,2.1,Cear†,2.0,4.0,54.0,19.0,25.0,23.0,1.0,4.0,9.0,38.0,11.0,,,,,1.0,,
508,Luiz Fernando Moraes dos Santos,luiz-fernando,Luiz Fernando ,https://s.glbimg.com/es/sde/f/2018/05/17/555bb7e98091372b0b633a3623d5b40d_FORMATO.png,90715,38,BOT,4,7,0,4.86,0,2.35,Botafogo,1.0,7.0,30.0,12.0,20.0,47.0,2.0,3.0,10.0,47.0,23.0,,,,,,,
509,Ca°que Luiz Santos da PurificaáÑo,caique,Ca°que,https://s.glbimg.com/es/sde/f/2018/03/21/bdbcd1c19e54ffed0f7410911018ef2e_FORMATO.png,92207,38,VIT,1,6,0,3.5,0,1.62,Vit¢ria,,1.0,1.0,,,1.0,,,,3.0,,,,8.0,10.0,,,1.0
510,Pedro Guilherme Abreu dos Santos,pedro,Pedro,https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png,94583,38,FLU,5,5,0,15.34,0,7.18,Fluminense,2.0,1.0,26.0,11.0,23.0,40.0,,10.0,3.0,33.0,14.0,,,,,,,
511,Fabr°cio Bruno Soares de Faria,fabricio-bruno,Fabr°cio Bruno,https://s.glbimg.com/es/sde/f/2018/05/24/b41364754f72c0d7c128f0767c8e8ca0_FORMATO.png,90768,38,CHA,3,7,6.4,5.93,0.06,3.42,Chapecoense,,,4.0,,2.0,9.0,,,,9.0,5.0,3.0,,,,,,
512,Jonatan Daniel Ülvez Sagar,jonatan-alvez,Jonatan Ülvez,https://s.glbimg.com/es/sde/f/2018/07/16/8b1421130c1ebf9cc2ff9bd2d84bd2a0_FORMATO.png,92377,38,INT,5,7,6.7,6.69,0.33,1.62,Internacional,,7.0,21.0,5.0,9.0,17.0,,4.0,6.0,30.0,9.0,,,,,,,
513,Kaio Silva Mendes,kaio,Kaio,https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png,92574,38,GRE,4,6,0,3.03,0,2.48,Gràmio,,1.0,5.0,1.0,2.0,10.0,,,,8.0,11.0,,,,,,,
514,Odair Hellmann,odair-hellmann,Odair Hellmann,https://s.glbimg.com/es/sde/f/2018/03/20/e106ae4a3a04464c776be27a72b98b9e_FORMATO.png,92273,38,INT,6,7,3.85,12.44,#CAMPO!,4.67,Internacional,,,,,,,,,,,,,,,,,,
515,Douglas Augusto Soares Gomes,douglas,Douglas,https://s.glbimg.com/es/sde/f/2018/08/08/02f5f789d33b664db76199687303be3d_FORMATO.png,92497,38,COR,4,6,1.2,4.05,0.22,2.7,Corinthians,1.0,5.0,37.0,5.0,9.0,22.0,,1.0,,34.0,42.0,,1.0,,,,,
516,Bryan Alfredo Cabezas Segura,cabezas,Cabezas,https://s.glbimg.com/es/sde/f/2018/09/20/259b65dec04b4e9b652a9df4d7d2437f_FORMATO.png,94785,38,FLU,5,6,0,5.28,0,0.26,Fluminense,,,4.0,1.0,,3.0,,,,3.0,1.0,,,,,,,
517,Rodrigo Sebasti†n Aguirre Soto,aguirre,Aguirre,https://s.glbimg.com/es/sde/f/2018/03/20/9cd75343345103675cac81ed0919a099_FORMATO.png,92474,38,BOT,5,6,0,0.78,0,0.21,Botafogo,,2.0,30.0,7.0,9.0,12.0,,1.0,,13.0,5.0,,2.0,,,,,
518,Jair Ventura,jair-ventura,Jair Ventura,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,92180,38,COR,6,7,0.61,9.96,#CAMPO!,3.19,Corinthians,,,,,,,,,,,,,,,,,,
519,Raul Lì Gonáalves,raul,Raul,https://s.glbimg.com/es/sde/f/2018/09/27/cff54b0c5b12cb5f18cd3ca9292e3511_FORMATO.png,92496,38,VAS,4,2,0.4,2.38,#CAMPO!,2.38,Vasco,,2.0,17.0,,4.0,25.0,,,,32.0,28.0,,,,,,,
520,Marcelo Nicol†s Ben°tez,marcelo-benitez,Marcelo Ben°tez,https://s.glbimg.com/es/sde/f/2018/07/07/e9fe9dcb5968a3169c73bb4550fc9fdb_FORMATO.png,98711,38,VIT,2,5,0,5.23,0,4.57,Vit¢ria,2.0,3.0,18.0,2.0,2.0,6.0,1.0,,,25.0,16.0,3.0,,,,,,
521,Victor Hugo Soares dos Santos,kanu,Kanu,https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png,98484,38,BOT,3,6,0,2.0,0,0,Botafogo,,,,,,,,,,,,,,,,,,
522,Denilson dos Santos de Souza,denilson,Denilson,https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg,92662,38,GRE,3,6,0,3.0,0,0,Gràmio,,,,,,,,,,,,,,,,,,
523,JoÑo Victor da Vit¢ria Fernandes,capixaba,Capixaba,https://s.glbimg.com/es/sde/f/2018/09/03/b0eba9c545beb0d8404a5e46bfb70536_FORMATO.png,94894,38,CHA,5,6,0,1.1,0,#CAMPO!,Chapecoense,,,5.0,,,7.0,,,,8.0,,,,,,,,
524,Lucas Tolentino Coelho de Lima,lucas-paqueta,Lucas Paquet†,https://s.glbimg.com/es/sde/f/2018/05/04/a51d4ecef8c077c6114fcc199a9b40e4_FORMATO.png,94930,38,FLA,4,7,-1,20.15,#CAMPO!,6.52,Flamengo,1.0,7.0,60.0,34.0,34.0,92.0,1.0,10.0,2.0,111.0,60.0,,1.0,,,,,
525,Michel Ara£jo Silvestre,michel,Michel,https://s.glbimg.com/es/sde/f/2018/05/07/a3e65215ad65c14fa220486bb806189a_FORMATO.png,92692,38,AME,2,6,0,2.0,0,0,AmÇrica-MG,,,,,,,,,,,,,,,,,,
526,Luis Antìnio da Rocha J£nior,juninho-capixaba,Juninho Capixaba,https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png,94968,38,GRE,2,6,0,5.87,0,5.15,Gràmio,,2.0,11.0,1.0,2.0,11.0,,3.0,4.0,18.0,7.0,1.0,,,,,,
527,Deijair dos Santos Nunes,deijair,Deijair ,https://s.glbimg.com/es/sde/f/2018/03/21/f9f4e4a6a22fe72fe865c297f6ae648a_FORMATO.png,94966,38,BAH,1,6,0,1.0,0,0,Bahia,,,,,,,,,,,,,,,,,,
528,Deyverson Brum Silva Acosta,deyverson,Deyverson,https://s.glbimg.com/es/sde/f/2018/10/18/be733c5ac82ae60e187e3ee15510b21b_FORMATO.png,92708,38,PAL,5,2,0.6,4.42,#CAMPO!,3.91,Palmeiras,2.0,6.0,25.0,11.0,11.0,47.0,,9.0,11.0,33.0,13.0,,1.0,,,,,
529,Ronaldo da Silva Souza,ronaldo,Ronaldo,https://s.glbimg.com/es/sde/f/2018/05/04/4a712964d24db411eb2f071aaef4a483_FORMATO.png,92981,38,FLA,4,6,0,3.0,0,0,Flamengo,,,,,,,,,,,,,,,,,,
530,Carlos Jamisson Teles dos Santos J£nior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2018/09/21/1dde13a218685d496337e608c9b7b618_FORMATO.png,94935,38,PAR,2,7,0.5,2.32,#CAMPO!,1.79,Paran†,2.0,1.0,13.0,2.0,5.0,18.0,,,,27.0,4.0,1.0,,,,,,
531,Lu°s Fernando Santos da ConceiáÑo,luis-fernando,Lu°s Fernando,https://s.glbimg.com/es/sde/f/2018/03/21/016423f7f0c067d4f9d7dd7e462ee84e_FORMATO.png,94971,38,BAH,4,6,0,1.0,0,0,Bahia,,,,,,,,,,,,,,,,,,
532,Mateus da Silva Vital AssumpáÑo,mateus-vital,Mateus Vital,https://s.glbimg.com/es/sde/f/2018/03/20/737d7c44d8457c420b7d44f962dc43a2_FORMATO.png,93108,38,COR,4,7,1,5.36,#CAMPO!,2.17,Corinthians,1.0,,14.0,9.0,11.0,42.0,1.0,2.0,3.0,33.0,17.0,,,,,,,
533,Charles Rigon Matos,charles,Charles,https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png,96342,38,INT,4,7,0,4.05,0,1.2,Internacional,,,,,,,,,,1.0,1.0,,,,,,,
534,Luan Ferreira dos Santos,luan-santos,Luan Santos,https://s.glbimg.com/es/sde/f/2018/09/03/78c202f3ae22c727d4894a13a1ff9a12_FORMATO.png,94977,38,VIT,5,6,0,3.0,0,0,Vit¢ria,,,,,,,,,,,,,,,,,,
535,Marco Antìnio Rosa Furtado J£nior,marco-antonio,Marco Antìnio,https://s.glbimg.com/es/sde/f/2018/03/21/5bea6fd938bc4b34ea0ba52b788b8b3a_FORMATO.png,94975,38,BAH,4,5,0,1.46,0,0.73,Bahia,,1.0,4.0,1.0,3.0,13.0,,,2.0,15.0,4.0,,,,,,,
536,Yan Matheus Santos Souza,yan,Yan,https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png,93146,38,PAL,4,6,0,1.0,0,0,Palmeiras,,,,,,,,,,,,,,,,,,
537,Geovane Santana Souza,geovane-itinga,Geovane Itinga,https://s.glbimg.com/es/sde/f/2018/03/15/85c557dab18f64f74140a33874f07054_FORMATO.png,94980,38,BAH,5,6,0,1.6,0,0.5,Bahia,,,,,1.0,,,,,1.0,,,,,,,,
538,Lucas Ver°ssimo da Silva,lucas-verissimo,Lucas Ver°ssimo,https://s.glbimg.com/es/sde/f/2018/05/23/42fd835f340efe196b526b448bee4519_FORMATO.png,93368,38,SAN,3,5,0,8.12,0,2.36,Santos,,2.0,15.0,5.0,1.0,8.0,,,1.0,16.0,16.0,4.0,1.0,,,,,
