,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
705,Jarro Pedroso,94542,341,https://s.glbimg.com/es/sde/f/2019/09/06/d13134593bbf5d035b2573bfa6a42d13_FORMATO.png,0,0.0,Emilton Pedroso Domingues,0.0,5,2.0,20,{},jarro-pedroso,6,0.0
706,Raphael Veiga,94509,275,https://s.glbimg.com/es/sde/f/2019/01/14/e85d3259b80c8d878e2b07eae90749ee_FORMATO.jpeg,7,3.21,Raphael Cavalcante Veiga,0.0,4,7.88,20,"{'FC': 6, 'FD': 3, 'FF': 5, 'FS': 6, 'G': 1, 'PE': 7, 'RB': 6}",raphael-veiga,6,0.0
707,Araruna,95660,356,https://s.glbimg.com/es/sde/f/2019/03/23/6af5c025e0db9d04d70d983be161d599_FORMATO.png,3,0.47,Felipe Araruna Hoffman,0.0,4,3.04,20,"{'CA': 1, 'FC': 1, 'PE': 7, 'RB': 4}",araruna,6,0.0
708,Marcelo Benevenuto,95638,263,https://s.glbimg.com/es/sde/f/2019/03/22/0e2a859e1579e9ad52cd2edbc1297e88_FORMATO.png,7,2.37,Marcelo da ConceiáÑo Benevenuto Malaquias,-1.3,3,4.11,20,"{'CA': 2, 'FC': 6, 'FF': 1, 'FS': 6, 'FT': 1, 'G': 1, 'PE': 14, 'RB': 2, 'SG': 2}",marcelo-benevenuto,7,-1.33
709,Dudu,97133,285,https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png,0,0.0,Luis Eduardo Marques Dos Santos,0.0,2,3.0,20,{},dudu,6,0.0
710,Mantuan,97315,264,https://s.glbimg.com/es/sde/f/2019/09/20/5ceffae0675962e50b4ea7af1a0d6208_FORMATO.jpeg,0,0.0,Guilherme Mantuan,0.0,4,2.0,20,{},mantuan,6,0.0
711,ZÇ Ricardo,95780,356,https://s.glbimg.com/es/sde/f/2019/08/15/08012c269c35b1a4f830e147122e44a0_FORMATO.png,6,2.29,JosÇ Ricardo Mannarino,0.5,6,6.41,20,{},ze-ricardo,7,-0.35
712,Pachu,97352,263,https://s.glbimg.com/es/sde/f/2019/06/11/5d64f4f8e8a449f119b6a195390dae44_FORMATO.png,0,0.0,Luiz Henrique Pachu Lira,0.0,5,1.0,20,{},pachu,6,0.0
713,Dawhan,97780,341,https://s.glbimg.com/es/sde/f/2019/03/23/6be5b8e0ec5727594d30e1a2b17e8f16_FORMATO.png,16,1.68,Dawhan Fran Urano da PurificaáÑo Oliveira,1.7,4,6.26,20,"{'CA': 2, 'FC': 16, 'FF': 6, 'FS': 7, 'PE': 18, 'RB': 24}",dawhan,7,0.34
714,Tom†s Andrade,97619,293,https://s.glbimg.com/es/sde/f/2019/03/30/a39638dfbd68303f98264fc322855b6c_FORMATO.png,10,0.69,Tom†s Gustavo Andrade,0.0,4,3.82,20,"{'A': 1, 'FC': 10, 'FD': 3, 'FF': 5, 'FS': 4, 'PE': 19, 'RB': 2}",tomas-andrade,6,0.0
715,RogÇrio Ceni,97341,283,https://s.glbimg.com/es/sde/f/2019/09/03/7e583d1f8f55ffb11a525a8e67589acd_FORMATO.png,19,3.33,RogÇrio Ceni,2.66,6,8.0,20,{},rogerio-ceni,7,-0.01
716,Janderson,97245,264,https://s.glbimg.com/es/sde/f/2019/04/30/813c0919a982172ffb025e8d81021a44_FORMATO.png,4,1.8,Janderson Santos de Souza,0.0,5,1.23,20,"{'FC': 2, 'FD': 1, 'FF': 1, 'FS': 7, 'PE': 1, 'RB': 2}",janderson,6,-1.15
717,Ruan,95860,315,,0,0.0,Ruan Vin°cius Silva de Jesus,0.0,3,1.0,20,{},ruan,6,0.0
718,Daniel,97349,282,https://s.glbimg.com/es/sde/f/2017/05/04/6d566daae907e707a8bfbd7975033f26_FORMATO.png,0,0.0,Daniel dos Santos Penha,0.0,4,1.0,20,{},daniel,6,0.0
719,Hugo Borges,95875,267,https://s.glbimg.com/es/sde/f/2018/09/27/c26012bba743c6c3a958bb3650c5a7ed_FORMATO.png,0,0.0,Hugo da ConceiáÑo Borges Alves,0.0,5,2.0,20,{},hugo-borges,6,0.0
720,Rafael,97902,262,https://s.glbimg.com/es/sde/f/2019/04/26/64d0a13b8e06be6354ab0abfb3a8b449_FORMATO.png,1,-1.2,Rafael Santos de Sousa,0.0,3,0.73,20,"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 1}",rafael,6,0.0
721,Rafael Santos,97907,283,https://s.glbimg.com/es/sde/f/2019/03/28/218f2be6e5fe193939a7c29948a70d4d_FORMATO.png,2,1.65,Rafael Lucas Cardoso Santos,0.0,2,0.9,20,"{'CA': 1, 'FD': 1, 'PE': 3, 'SG': 1}",rafael-santos,6,0.0
722,LÇo Santos,95820,264,https://s.glbimg.com/es/sde/f/2019/08/01/99fb2757e4a88d4f0c24c074678498f1_FORMATO.png,0,0.0,Leonardo Rodrigues dos Santos,0.0,3,6.0,20,{},leo-santos,5,0.0
723,Marcos Calazans,97452,276,https://s.glbimg.com/es/sde/f/2019/05/23/afef447f016eefff05fad8b9101e4ecb_FORMATO.png,3,0.17,Marcos Vin°cius Silva Rocha Calazans,0.0,5,2.38,20,"{'CA': 1, 'FC': 6, 'FD': 1, 'FS': 2, 'PE': 4, 'RB': 3}",marcos-calazans,6,0.0
724,Fessin,97994,264,https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png,0,0.0,Jefferson Gabriel Nascimento Brito,0.0,4,2.0,20,{},fessin,6,0.0
725,Erick,98022,293,https://s.glbimg.com/es/sde/f/2019/04/01/9717a07ef27fdd10d8ac6c25914a376e_FORMATO.png,6,0.03,Erick Luis Conrado de Carvalho,0.0,4,0.77,20,"{'CA': 1, 'FC': 13, 'FD': 4, 'FF': 1, 'FS': 2, 'PE': 8, 'RB': 3}",erick,6,0.0
726,Lima,96340,354,https://s.glbimg.com/es/sde/f/2019/08/16/8e3c5ccebdf6654eccebf07bede22004_FORMATO.png,7,5.39,Vinicius Moreira de Lima,9.1,4,6.7,20,"{'A': 1, 'CA': 2, 'FC': 7, 'FD': 9, 'FF': 6, 'FS': 14, 'I': 2, 'PE': 13, 'RB': 15}",lima,7,1.45
727,Rodrigo Santana,97922,282,https://s.glbimg.com/es/sde/f/2019/04/11/5607c63c174a35d72ef59210e61712a6_FORMATO.png,20,3.8,Rodrigo Marques de Santana,2.85,6,10.89,20,{},rodrigo-santana,6,-0.15
728,Kendy,98421,315,https://s.glbimg.com/es/sde/f/2018/05/24/523e1089d0afe7b92de643fefef0ec55_FORMATO.png,0,0.0,Kendy Tateishi Berbel,0.0,4,2.0,20,{},kendy,6,0.0
729,Shaylon,97520,265,https://s.glbimg.com/es/sde/f/2019/02/27/1e02008698bf10ffc8e76014ba5cea5f_FORMATO.png,6,0.32,Shaylon Kallyson Cardoso,0.0,4,2.99,20,"{'FC': 4, 'FD': 1, 'FF': 1, 'FS': 2, 'PE': 7, 'RB': 2}",shaylon,6,0.0
730,F†bio,37656,283,https://s.glbimg.com/es/sde/f/2018/05/18/d4072db4bdda7615aec2517449afe555_FORMATO.png,17,2.78,F†bio Deivson Lopes Maciel,2.0,1,9.67,20,"{'CA': 1, 'DD': 20, 'DP': 2, 'FS': 1, 'GS': 24, 'PE': 8, 'SG': 5}",fabio,7,0.61
731,Jaderson,98224,293,https://s.glbimg.com/es/sde/f/2019/03/30/832c92b15aa34fdde7be9738ca86c863_FORMATO.png,1,0.0,Jaderson Flores dos Reis,0.0,4,0.76,20,{},jaderson,6,0.0
732,Lepu,97522,265,https://s.glbimg.com/es/sde/f/2019/03/29/6db0e64df45a59f76114bfbac69d8b0f_FORMATO.png,0,0.0,Willean Bernardo Willemen,0.0,4,2.0,20,{},lepu,6,0.0
733,Henrique,37694,283,https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png,16,3.42,Henrique Pacheco de Lima,5.6,4,8.32,20,"{'CA': 2, 'FC': 20, 'FD': 3, 'FF': 9, 'FS': 24, 'I': 1, 'PE': 21, 'RB': 35}",henrique,7,0.46
734,LÇo Moura,37701,284,https://s.glbimg.com/es/sde/f/2018/05/21/7d6781295f86c2cbf0d78d936349c8c8_FORMATO.png,7,3.0,Leonardo da Silva Moura,0.0,2,5.69,20,"{'A': 1, 'FC': 2, 'FF': 1, 'FS': 7, 'PE': 21, 'RB': 6, 'SG': 2}",leo-moura,2,0.0
735,Jonathan,37662,293,https://s.glbimg.com/es/sde/f/2019/03/30/8b5651c87880d8422c6440c0edfc069a_FORMATO.png,5,4.32,Jonathan C°cero Moreira,0.0,2,7.3,20,"{'CA': 2, 'FC': 4, 'FD': 1, 'FS': 3, 'G': 1, 'PE': 7, 'RB': 6, 'SG': 2}",jonathan,6,0.0
736,Tiago Nunes,98057,293,https://s.glbimg.com/es/sde/f/2019/03/30/f24c484018a5a11e2b67e34f6aa5f99f_FORMATO.png,19,3.7,Tiago Retzlaff Nunes,2.28,6,9.92,20,{},tiago-nunes,7,-0.02
737,Edu Dracena,37657,275,https://s.glbimg.com/es/sde/f/2019/06/05/4b2eb6b4e8d69e5d9596ee97455c1859_FORMATO.png,4,4.7,Eduardo Lu°s Abonizio de Souza,0.0,3,6.97,20,"{'FC': 3, 'FD': 1, 'FF': 3, 'FS': 2, 'PE': 1, 'RB': 4, 'SG': 2}",edu-dracena,6,0.0
738,Thiago Neves,38277,283,https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png,16,4.53,Thiago Neves Augusto,8.6,4,9.32,20,"{'A': 2, 'CA': 4, 'FC': 14, 'FD': 11, 'FF': 19, 'FS': 15, 'FT': 1, 'G': 5, 'I': 2, 'PE': 31, 'RB': 6}",thiago-neves,2,1.34
739,Matheus Alessandro,97527,356,https://s.glbimg.com/es/sde/f/2019/03/22/fff7f99312b5f26f059e27d7f7b203a5_FORMATO.png,2,0.75,Matheus Alessandro dos Santos Pereira,0.0,5,2.19,20,"{'FC': 1, 'FS': 1, 'RB': 1}",matheus-alessandro,6,0.0
740,Alecsandro,37673,341,https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png,10,0.68,Alecsandro Barbosa Felisbino,2.7,5,4.23,20,"{'CA': 1, 'FC': 14, 'FD': 5, 'FF': 7, 'FS': 5, 'G': 1, 'I': 4, 'PE': 11, 'PP': 1, 'RB': 2}",alecsandro,7,0.21
741,C°cero,37688,263,https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png,18,3.51,C°cero Santos,-1.5,4,11.53,20,"{'A': 1, 'CA': 5, 'FC': 11, 'FD': 2, 'FF': 8, 'FS': 40, 'G': 3, 'I': 2, 'PE': 32, 'RB': 21}",cicero,7,-0.4
742,Marcelo Boeck,37788,356,https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png,2,-2.15,Marcelo Boeck,-2.0,1,2.6,20,"{'CA': 1, 'DD': 2, 'GS': 3, 'PE': 2}",marcelo-boeck,7,-0.71
743,Frazan,97528,266,https://s.glbimg.com/es/sde/f/2019/09/16/c5d2c137a7f71266770588b3ad4680ba_FORMATO.png,6,1.18,Wesley Frazan Bernardo,0.9,3,2.02,20,"{'CA': 1, 'CV': 1, 'FC': 4, 'FS': 1, 'PE': 3, 'RB': 1, 'SG': 3}",frazan,6,-0.6
744,Rafael Sobis,37798,285,https://s.glbimg.com/es/sde/f/2019/03/29/391192f2c104011047dcb18e6855dd72_FORMATO.png,13,4.68,Rafael Augusto Sobis do Nascimento,0.0,5,8.67,20,"{'A': 3, 'CA': 3, 'FC': 9, 'FD': 15, 'FF': 13, 'FS': 10, 'G': 2, 'PE': 17, 'RB': 8}",rafael-sobis,6,0.0
745,M†rcio Ara£jo,38311,315,https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png,19,3.18,M†rcio Rodrigues Ara£jo,4.2,4,9.31,20,"{'CA': 2, 'CV': 1, 'FC': 21, 'FD': 3, 'FF': 6, 'FS': 25, 'PE': 24, 'RB': 44}",marcio-araujo,6,1.42
746,Hiago,97535,315,https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png,1,-0.5,Hiago Corràa Silveira Cena,0.0,3,1.45,20,{'FC': 1},hiago,6,0.0
747,Wellington Paulista,38279,356,https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png,15,4.09,Wellington Pereira do Nascimento,0.0,5,9.86,20,"{'A': 1, 'CA': 3, 'FC': 30, 'FD': 13, 'FF': 11, 'FS': 22, 'FT': 1, 'G': 5, 'I': 6, 'PE': 23, 'RB': 6}",wellington-paulista,7,0.0
748,Bryan,97536,315,https://s.glbimg.com/es/sde/f/2019/06/12/281ca6abae590e624625225bc4886d5f_FORMATO.png,7,1.38,Bryan Borges Mascarenhas,0.0,2,2.71,20,"{'CA': 2, 'FC': 6, 'FD': 1, 'FF': 1, 'FS': 5, 'PE': 11, 'RB': 7, 'SG': 1}",bryan,6,0.0
749,Fernando Prass,38140,275,https://s.glbimg.com/es/sde/f/2019/01/14/fa2170b10aa6b39a49f233749a326dec_FORMATO.jpeg,0,0.0,Fernando Buttenbender Prass,0.0,1,8.0,20,{},fernando-prass,6,0.0
750,Anderson,38001,265,https://s.glbimg.com/es/sde/f/2019/03/29/bbfcc261f62ebb5c1dbea1b7e31f6dca_FORMATO.png,1,-1.0,Anderson Pedro Nunes da Silva Campos,0.0,1,2.08,20,"{'DD': 1, 'GS': 2}",anderson,6,0.0
751,Jadson,38315,264,https://s.glbimg.com/es/sde/f/2019/05/23/45121fe0ca2edcaff01e4403c67f4d71_FORMATO.png,10,-0.02,Jadson Rodrigues da Silva,1.2,4,3.19,20,"{'A': 1, 'CA': 2, 'FC': 4, 'FF': 5, 'FS': 1, 'PE': 17, 'RB': 1}",jadson,6,0.22
752,Adriano,38336,293,https://s.glbimg.com/es/sde/f/2019/07/23/1ab88fb0fec090bf3ace213d14c97792_FORMATO.png,3,3.13,Adriano Correia Claro,0.0,2,10.25,20,"{'CA': 2, 'FC': 3, 'FF': 1, 'FS': 1, 'PE': 8, 'RB': 4, 'SG': 2}",adriano,6,0.0
753,Diego Alves,38509,262,https://s.glbimg.com/es/sde/f/2019/04/26/7bdeffe6895011f6895be4a6de311fbe_FORMATO.png,16,4.88,Diego Alves Carreira,0.6,1,7.15,20,"{'DD': 21, 'DP': 2, 'FS': 2, 'GS': 15, 'PE': 10, 'RB': 2, 'SG': 6}",diego-alves,7,-0.73
754,Diego Cavalieri,38431,263,https://s.glbimg.com/es/sde/f/2019/03/22/660661f23332e4ee9ccda585ec5cec21_FORMATO.png,4,5.0,Diego Cavalieri,0.0,1,5.35,20,"{'DD': 10, 'GS': 5}",diego-cavalieri,6,0.0
755,Thiago Heleno,38394,293,https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png,2,-2.1,Thiago Heleno Henrique Ferreira,0.0,3,1.27,20,"{'CA': 2, 'FC': 2, 'FD': 1, 'FS': 1, 'PE': 3}",thiago-heleno,3,0.0
756,Rafinha,38144,262,https://s.glbimg.com/es/sde/f/2019/06/26/4bdc0f48c7f1ccb066d6c8c92332453c_FORMATO.png,9,4.41,M†rcio Rafael Ferreira de Souza,-1.8,2,8.8,20,"{'A': 3, 'CA': 4, 'FC': 15, 'FS': 11, 'PE': 16, 'RB': 13, 'SG': 4}",rafinha,7,-1.62
757,Fernando,97543,282,https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png,0,0.0,Fernando Rodrigues Caixeta Barbosa,0.0,1,1.0,20,{},fernando,6,0.0
758,Fred,38162,283,https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png,16,1.98,Frederico Chaves Guedes,-2.0,5,5.33,20,"{'A': 2, 'CA': 5, 'FC': 17, 'FD': 7, 'FF': 6, 'FS': 20, 'FT': 1, 'G': 3, 'I': 9, 'PE': 33, 'RB': 3}",fred,6,-0.65
759,Maicon,38196,284,https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png,5,1.98,Maicon Thiago Pereira de Souza,0.0,4,7.81,20,"{'A': 2, 'CA': 3, 'FC': 6, 'FD': 1, 'FF': 2, 'FS': 2, 'PE': 18, 'RB': 7}",maicon,6,0.0
760,Carlinhos,38451,341,https://s.glbimg.com/es/sde/f/2019/03/23/f1d152fe2c81a717de8d0f472e57f90d_FORMATO.png,16,5.71,Carlos Andrade Souza,13.4,2,9.64,20,"{'FC': 7, 'FD': 6, 'FF': 7, 'FS': 13, 'G': 2, 'PE': 43, 'RB': 25, 'SG': 7}",carlinhos,7,1.6
761,Marquinhos Silva,38515,314,https://s.glbimg.com/es/sde/f/2019/03/25/8dc24bebfd563fe4253dc5e8837b3121_FORMATO.png,11,2.08,Marcos Roberto da Silva Barbosa,0.0,3,6.34,20,"{'CA': 2, 'FC': 14, 'FF': 8, 'FS': 6, 'FT': 1, 'I': 1, 'PE': 23, 'RB': 16, 'SG': 1}",marquinhos-silva,6,0.0
762,F†bio Santos,38229,282,https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png,15,2.48,F†bio Santos Romeu,0.0,2,9.92,20,"{'CA': 2, 'FC': 13, 'FD': 1, 'FF': 1, 'FS': 14, 'G': 2, 'I': 2, 'PE': 26, 'RB': 11, 'SG': 3}",fabio-santos,6,0.0
763,Diego Tardelli,38231,284,https://s.glbimg.com/es/sde/f/2019/06/20/b08c001d25a758214f1ef1618a1818fb_FORMATO.png,15,1.84,Diego Tardelli Martins,-0.6,5,7.72,20,"{'CA': 1, 'FC': 12, 'FD': 12, 'FF': 4, 'FS': 11, 'G': 2, 'I': 4, 'PE': 32, 'PP': 1, 'RB': 8}",diego-tardelli,7,-0.4
764,Felipe Melo,38545,275,https://s.glbimg.com/es/sde/f/2019/01/14/77b041717dd4a70bd6537a299732619b_FORMATO.jpeg,9,1.82,Felipe Melo de Carvalho,6.5,4,6.9,20,"{'CA': 5, 'CV': 1, 'FC': 16, 'FD': 2, 'FF': 10, 'FS': 13, 'G': 1, 'PE': 22, 'RB': 14}",felipe-melo,7,0.67
765,Ed°lson,38523,283,https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png,6,0.92,Ed°lson Mendes GuimarÑes,0.0,2,4.97,20,"{'CA': 1, 'CV': 2, 'FC': 8, 'FF': 2, 'FS': 4, 'FT': 1, 'PE': 12, 'RB': 9, 'SG': 1}",edilson,6,0.0
766,Leandro Castan,38505,267,https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png,9,5.35,Leandro Castan da Silva,2.5,3,10.15,20,"{'A': 1, 'CA': 4, 'FC': 6, 'FD': 2, 'FF': 2, 'FS': 8, 'G': 2, 'I': 2, 'PE': 16, 'RB': 14, 'SG': 3}",leandro-castan,6,0.56
767,Nilton,38573,341,https://s.glbimg.com/es/sde/f/2019/05/14/417d6279fba50eafc9af2314f1114933_FORMATO.png,8,0.16,N°lton Ferreira J£nior,0.0,4,2.88,20,"{'CA': 3, 'FC': 9, 'FF': 2, 'FS': 6, 'PE': 11, 'RB': 7}",nilton,6,0.0
768,Douglas,38738,314,https://s.glbimg.com/es/sde/f/2019/03/25/5842a2e0a1d8ab226f0555c0667dfc11_FORMATO.png,7,-0.45,Douglas dos Santos,0.0,4,4.65,20,"{'CA': 1, 'FC': 1, 'FF': 2, 'FS': 3, 'I': 2, 'PE': 14, 'RB': 1}",douglas,6,0.0
769,Matheus Ferraz,38632,266,https://s.glbimg.com/es/sde/f/2019/09/16/40b7b1cc3de40d354e30d2cf85c1fd24_FORMATO.png,7,3.56,Matheus Ferraz Pereira,0.0,3,6.23,20,"{'CA': 1, 'FC': 7, 'FD': 4, 'FF': 3, 'FS': 2, 'G': 1, 'I': 1, 'PE': 6, 'RB': 11}",matheus-ferraz,5,0.0
770,Diego,38909,262,https://s.glbimg.com/es/sde/f/2019/04/26/03ca6e190e55bbddf134cff00a44c25c_FORMATO.png,9,1.53,Diego Ribas da Cunha,0.0,4,5.52,20,"{'CA': 5, 'FC': 10, 'FD': 6, 'FF': 7, 'FS': 16, 'FT': 2, 'PE': 25, 'PP': 1, 'RB': 9}",diego,5,0.0
771,Nenà,38913,266,https://s.glbimg.com/es/sde/f/2019/07/18/cebc7133c0405d3de507ae28cb920b82_FORMATO.jpeg,9,2.51,Anderson Luiz de Carvalho,1.1,4,5.81,20,"{'A': 2, 'CV': 1, 'FC': 11, 'FD': 3, 'FF': 6, 'FS': 14, 'G': 1, 'PE': 31, 'RB': 6}",nene,7,-0.58
772,Ricardo Oliveira,38910,282,https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png,14,3.29,Ricardo de Oliveira,0.0,5,13.34,20,"{'A': 2, 'FC': 14, 'FD': 9, 'FF': 9, 'FS': 14, 'FT': 1, 'G': 2, 'I': 2, 'PE': 11, 'PP': 1, 'RB': 5}",ricardo-oliveira,6,0.0
773,Daniel Alves,38939,276,https://s.glbimg.com/es/sde/f/2019/08/07/be3fc6b9543b1a74a45b5b684c55dd34_FORMATO.png,5,6.34,Daniel Alves da Silva,3.1,2,15.53,20,"{'FC': 13, 'FD': 2, 'FF': 5, 'FS': 10, 'FT': 1, 'G': 1, 'I': 1, 'PE': 19, 'RB': 8, 'SG': 2}",daniel-alves,7,-0.28
774,Renato,39572,315,https://s.glbimg.com/es/sde/f/2019/03/28/74aa8332c0e0807706717ee6b2595fa9_FORMATO.png,5,2.62,JosÇ Renato da Silva J£nior,2.9,5,5.2,20,"{'FD': 3, 'FF': 3, 'FS': 10, 'PE': 3, 'RB': 2}",renato,6,-0.54
775,Hernanes,38648,276,https://s.glbimg.com/es/sde/f/2019/04/01/9de4879116fa3172f964c37907406613_FORMATO.png,14,4.53,Anderson Hernanes de Carvalho Andrade Lima,8.1,4,14.38,20,"{'A': 4, 'CA': 3, 'FC': 15, 'FD': 10, 'FF': 12, 'FS': 14, 'G': 2, 'I': 1, 'PE': 17, 'RB': 12}",hernanes,3,0.76
776,Renato Ga£cho,41929,284,https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png,20,4.47,Renato Portaluppi,8.57,6,12.91,20,{},renato-gaucho,7,0.06
777,Filipe Lu°s,38750,262,https://s.glbimg.com/es/sde/f/2019/07/23/ff91196597702ad18d00fa20ff9b2972_FORMATO.png,7,5.89,Filipe Lu°s Kasmirski,9.6,2,13.77,20,"{'FC': 15, 'FS': 2, 'PE': 21, 'RB': 26, 'SG': 3}",filipe-luis,7,0.58
778,Vanderlei Luxemburgo,41327,267,https://s.glbimg.com/es/sde/f/2019/05/20/9fcaa473e56ff2a1a519c0b461160bc0_FORMATO.png,16,3.06,Vanderlei Luxemburgo da Silva,2.33,6,8.04,20,{},vanderlei-luxemburgo,6,-0.12
779,Gabriel Batista,98333,262,https://s.glbimg.com/es/sde/f/2019/04/26/69ee9fb82966a6aed84c07e074991f1a_FORMATO.png,0,0.0,Gabriel Batista de Souza,0.0,1,4.0,20,{},gabriel-batista,6,0.0
780,Vagner Love,38959,264,https://s.glbimg.com/es/sde/f/2019/08/28/fe269809a0e929e19becd912bd4a29e3_FORMATO.png,16,2.99,Vagner Silva de Souza,6.0,5,6.17,20,"{'CA': 3, 'FC': 20, 'FD': 3, 'FF': 5, 'FS': 26, 'G': 5, 'I': 7, 'PE': 22, 'RB': 9}",vagner-love,6,1.0
781,Ronei,98419,315,https://s.glbimg.com/es/sde/f/2017/04/25/fc5cc48d48a258ae6e11966c17fc3fbb_FORMATO.png,0,0.0,Ronei Gebing,0.0,4,1.0,20,{},ronei,6,0.0
782,Tiepo,98412,315,https://s.glbimg.com/es/sde/f/2019/08/27/6ad3ac86c589e97bbf69a329366dd9f5_FORMATO.png,20,3.44,Giovanni Silva Tiepo,1.4,1,13.34,20,"{'CA': 1, 'DD': 33, 'DP': 3, 'FS': 3, 'GS': 33, 'PE': 15, 'SG': 4}",tiepo,6,-0.23
783,FernandÑo,62033,265,https://s.glbimg.com/es/sde/f/2019/02/27/c71b608a8727463f7418750e4b406c48_FORMATO.png,18,1.95,JosÇ Fernando Viana de Santana,0.0,5,6.12,20,"{'CV': 1, 'FC': 5, 'FD': 6, 'FF': 13, 'FS': 12, 'G': 2, 'I': 4, 'PE': 9, 'RB': 5}",fernandao,6,-0.21
784,Gabriel Lima,98400,314,https://s.glbimg.com/es/sde/f/2019/02/18/a93bba8cbc0b3d63a2713d51b3e80af1_FORMATO.png,0,0.0,Gabriel Farias de Lima,0.0,5,3.0,20,{},gabriel-lima,6,0.0
785,Bruno GuimarÑes,98352,293,https://s.glbimg.com/es/sde/f/2019/03/30/eb38985677869fa7ca820f8ae7cfcfa1_FORMATO.png,13,4.72,Bruno GuimarÑes Rodriguez Moura,3.1,4,12.51,20,"{'A': 1, 'CA': 1, 'FC': 22, 'FD': 7, 'FF': 8, 'FS': 44, 'FT': 1, 'G': 2, 'PE': 40, 'RB': 17}",bruno-guimaraes,7,0.07
786,Par†,62086,277,https://s.glbimg.com/es/sde/f/2019/08/06/9d5025e7dec263206b72d3a08d034ef9_FORMATO.png,8,1.69,Marcos RogÇrio Ricci Lopes,0.0,2,4.4,20,"{'CA': 3, 'FC': 7, 'FS': 5, 'PE': 10, 'RB': 9, 'SG': 2}",para,6,0.0
787,Jean,62047,275,https://s.glbimg.com/es/sde/f/2019/01/14/207e69e5aa0f7a726fd16599f889feec_FORMATO.jpeg,2,-0.5,Jean Raphael Vanderlei Moreira,0.0,4,4.06,20,{'FC': 2},jean,7,0.0
788,Robinho,62104,283,https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png,14,0.76,R¢bson Michael Signorini,-0.8,4,5.63,20,"{'A': 1, 'CA': 5, 'FC': 22, 'FD': 3, 'FF': 10, 'FS': 16, 'G': 1, 'PE': 68, 'RB': 13}",robinho,7,-0.52
789,Walter,62128,290,https://s.glbimg.com/es/sde/f/2019/05/09/07ab5db1f79c2241d47cf70bd2468e76_FORMATO.png,0,0.0,Walter Henrique da Silva,0.0,5,5.0,20,{},walter,3,0.0
790,AndrÇ,68690,284,https://s.glbimg.com/es/sde/f/2018/05/18/0ca56cb5450f85a99dc8b875b05f9c86_FORMATO.png,10,2.27,AndrÇ Felipe Ribeiro de Souza,0.0,5,8.69,20,"{'A': 1, 'CA': 1, 'FC': 10, 'FD': 4, 'FF': 4, 'FS': 11, 'FT': 1, 'G': 1, 'I': 3, 'PE': 11, 'PP': 1, 'RB': 6}",andre,6,0.0
791,Vanderlei,62121,277,https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png,6,7.97,Vanderlei Farias da Silva,0.0,1,22.89,20,"{'DD': 15, 'FS': 2, 'GS': 6, 'PE': 4, 'SG': 3}",vanderlei,6,0.0
792,Enderson Moreira,62137,354,https://s.glbimg.com/es/sde/f/2019/08/16/9d0715fe38cb5c9bb0f4b71ba53c7040_FORMATO.png,20,3.46,Enderson Alves Moreira,3.34,6,10.91,20,{},enderson-moreira,7,-0.2
