,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
180,"{'A': 2, 'CA': 1, 'CV': 1, 'DS': 31, 'FC': 12, 'FD': 7, 'FF': 3, 'FS': 17, 'G': 1, 'I': 2, 'PC': 1, 'PI': 164, 'SG': 5}",42145,35,294,2,6,4.8,12.18,0.43,4.13,18,5.74,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",egidio,Eg°dio,Eg°dio,Eg°dio de Ara£jo Pereira J£nior,https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png
181,"{'CA': 2, 'DS': 22, 'FC': 12, 'FD': 4, 'FF': 8, 'FS': 28, 'FT': 1, 'I': 2, 'PI': 84}",87747,35,266,4,7,0.0,6.0,0.0,2.37,17,5.51,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png
182,"{'A': 1, 'DS': 20, 'FC': 7, 'FD': 5, 'FF': 2, 'FS': 11, 'PI': 77, 'SG': 5}",89668,35,266,2,7,0.0,9.23,0.0,4.76,12,6.46,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cristiano,Cristiano,Cristiano,Cristiano da Silva Leite,https://s.sde.globo.com/media/person_role/2022/04/20/9d80cf4bd9412d6ee60e6c21830ece85_FORMATO.png
183,{'PI': 9},106823,35,293,3,6,0.0,1.86,0.0,-0.9,1,0.61,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-fasson,Lucas Fasson,L. Fasson,Lucas Fasson dos Santos,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png
184,"{'CA': 3, 'DS': 13, 'FC': 11, 'FD': 9, 'FF': 11, 'FS': 3, 'G': 2, 'I': 1, 'PI': 105}",97520,35,373,4,7,2.1,3.62,0.23,1.44,25,2.24,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",shaylon,Shaylon,Shaylon,Shaylon Kallyson Cardoso,https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png
185,"{'CA': 2, 'DS': 9, 'FC': 10, 'FD': 3, 'FF': 2, 'FT': 1, 'PI': 33, 'SG': 2}",88087,35,373,3,5,0.0,3.94,0.0,1.48,14,2.15,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ramon-menezes,Ramon Menezes,R. Menezes,Ramon Menezes Roma,https://s.glbimg.com/es/sde/f/2022/03/03/addba459fcb5f0a6de801f763b1f8375_FORMATO.png
186,"{'A': 2, 'CA': 3, 'DS': 29, 'FC': 31, 'FD': 18, 'FF': 40, 'FS': 49, 'FT': 3, 'G': 8, 'I': 5, 'PI': 248}",82766,35,373,4,7,3.4,11.23,0.35,4.8,33,4.5,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png
187,"{'A': 4, 'CA': 5, 'DS': 62, 'FC': 37, 'FD': 5, 'FF': 11, 'FS': 26, 'G': 1, 'PC': 1, 'PI': 80}",81091,35,282,4,7,0.5,7.79,-1.24,4.04,26,1.48,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jair,Jair,Jair,Jair Rodrigues J£nior,https://s.glbimg.com/es/sde/f/2022/07/15/832828dc0097aee4c7a9587b825ee4bc_FORMATO.png
188,"{'A': 1, 'CA': 7, 'CV': 1, 'DS': 68, 'FC': 32, 'FD': 8, 'FF': 12, 'FS': 46, 'G': 1, 'PC': 1, 'PI': 137}",107498,35,266,4,7,0.0,7.57,0.0,3.4,30,3.53,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",andre,AndrÇ,AndrÇ,AndrÇ Trindade da Costa Neto,https://s.glbimg.com/es/sde/f/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png
189,"{'A': 3, 'CA': 1, 'DS': 20, 'FC': 21, 'FD': 5, 'FF': 7, 'FS': 6, 'G': 1, 'PI': 114}",109573,35,266,4,7,0.0,4.07,0.0,1.79,24,1.18,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png
190,"{'CA': 4, 'DE': 75, 'DP': 1, 'FS': 2, 'GS': 33, 'SG': 13}",72294,35,282,1,7,-1.0,10.42,-1.5,3.48,32,0.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png
191,"{'A': 1, 'CA': 2, 'DS': 7, 'FC': 9, 'FS': 5, 'PI': 47}",62129,35,266,4,6,0.0,2.46,0.0,0.58,11,-0.01,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wellington,Wellington,Wellington,Wellington Aparecido Martins,https://s.glbimg.com/es/sde/f/2022/04/20/f9f602ab78e260f4c89819ce72f7a39d_FORMATO.png
192,"{'A': 1, 'CA': 8, 'DS': 30, 'FC': 36, 'FD': 5, 'FF': 7, 'FS': 21, 'FT': 1, 'G': 1, 'I': 4, 'PI': 101}",106681,35,373,5,6,1.7,5.41,0.33,1.55,29,2.17,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo-pereira,LÇo Pereira,L. Pereira,Leonardo Augusto dos Santos Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png
193,"{'CA': 2, 'DS': 32, 'FC': 25, 'FD': 1, 'FS': 6, 'PI': 47}",82463,35,282,4,7,0.0,3.49,0.0,1.29,22,0.36,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",otavio,Ot†vio,Ot†vio,Ot†vio Henrique Passos Santos,https://s.sde.globo.com/media/person_role/2022/07/15/2b6c169672a8205f14e8ac4bb25388c6_FORMATO.png
194,"{'A': 1, 'CA': 1, 'DS': 2, 'FC': 4, 'FD': 6, 'FF': 13, 'FS': 9, 'I': 12, 'PI': 54}",79188,35,356,5,6,-0.3,3.05,-0.07,0.79,26,0.18,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png
195,"{'A': 2, 'CA': 3, 'DS': 12, 'FC': 12, 'FD': 9, 'FF': 12, 'FS': 9, 'G': 2, 'I': 1, 'PI': 92}",87009,35,266,4,6,0.0,4.66,0.0,2.46,20,1.43,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nathan,Nathan,Nathan,Nathan Allan de Souza,https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png
196,"{'CA': 1, 'DS': 17, 'FC': 7, 'FD': 1, 'FF': 4, 'FS': 5, 'G': 1, 'PI': 58, 'SG': 4}",68727,35,282,2,7,1.3,5.31,-1.76,4.64,10,1.95,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",dodo,Dodì,Dodì,JosÇ Rodolfo Pires Ribeiro,https://s.glbimg.com/es/sde/f/2022/07/15/609e318b14a5b18020808dc34efd5bfa_FORMATO.png
197,"{'FC': 6, 'FF': 1, 'FS': 6, 'PI': 28, 'SG': 4}",87838,35,266,2,6,0.0,4.72,0.0,2.74,7,3.7,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pineida,Pineida,Pineida,Mario Alberto Pineida Mart°nez,https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png
198,"{'A': 4, 'CA': 4, 'DS': 39, 'FC': 27, 'FD': 9, 'FF': 22, 'FS': 34, 'G': 2, 'I': 6, 'PI': 151}",98909,35,293,5,6,0.0,7.61,0.0,3.58,28,1.11,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cuello,Cuello,Cuello,Tom†s Esteban Cuello,https://s.sde.globo.com/media/person_role/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png
199,"{'A': 3, 'CA': 3, 'CV': 1, 'DS': 26, 'FC': 10, 'FD': 9, 'FF': 12, 'FS': 23, 'FT': 2, 'G': 1, 'I': 2, 'PI': 129}",102318,35,266,5,6,0.0,4.9,0.0,2.6,27,2.14,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png
200,"{'CA': 2, 'DS': 2, 'FC': 2, 'PI': 7, 'SG': 1}",91772,35,266,3,6,0.0,2.75,0.0,1.02,4,4.07,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png
201,"{'CA': 7, 'CV': 1, 'DS': 23, 'FC': 14, 'FD': 3, 'FF': 18, 'FS': 25, 'FT': 2, 'G': 3, 'I': 6, 'PI': 188}",77544,35,373,4,6,1.1,5.12,0.02,2.01,27,1.62,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jorginho,Jorginho,Jorginho,Jorge de Moura Xavier,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png
202,"{'CA': 2, 'DE': 69, 'FS': 4, 'GS': 14, 'SG': 10}",71571,35,356,1,7,1.5,7.52,-0.49,6.17,17,2.39,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png
